timestamp_local,target_month,release_month,job_id,model,variable,value,parsed_ok,parsed_notes,raw_model_output,citations
2026-03-25 22:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,housing_starts_yoy,-5.0,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=740.00 retail_sales_mom=0.50 retail_sales_yoy=4.80 real_pce_level=18600.00 real_pce_mom=0.60 real_pce_yoy=2.80 real_dpi_level=17000.00 real_dpi_mom=0.40 real_dpi_yoy=2.50 housing_starts_level=1420.00 housing_starts_mom=-2.50 housing_starts_yoy=-5.00 building_permits_level=1450.00 building_permits_mom=1.30 building_permits_yoy=-1.00 existing_home_sales_level=4000.00 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-5.00 new_home_sales_level=650.00 new_home_sales_mom=2.00 new_home_sales_yoy=-1.00 ism_services_index=56.00 ism_services_mom=1.00,
2026-03-25 22:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,building_permits_level,1450.0,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=740.00 retail_sales_mom=0.50 retail_sales_yoy=4.80 real_pce_level=18600.00 real_pce_mom=0.60 real_pce_yoy=2.80 real_dpi_level=17000.00 real_dpi_mom=0.40 real_dpi_yoy=2.50 housing_starts_level=1420.00 housing_starts_mom=-2.50 housing_starts_yoy=-5.00 building_permits_level=1450.00 building_permits_mom=1.30 building_permits_yoy=-1.00 existing_home_sales_level=4000.00 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-5.00 new_home_sales_level=650.00 new_home_sales_mom=2.00 new_home_sales_yoy=-1.00 ism_services_index=56.00 ism_services_mom=1.00,
2026-03-25 22:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,building_permits_mom,1.3,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=740.00 retail_sales_mom=0.50 retail_sales_yoy=4.80 real_pce_level=18600.00 real_pce_mom=0.60 real_pce_yoy=2.80 real_dpi_level=17000.00 real_dpi_mom=0.40 real_dpi_yoy=2.50 housing_starts_level=1420.00 housing_starts_mom=-2.50 housing_starts_yoy=-5.00 building_permits_level=1450.00 building_permits_mom=1.30 building_permits_yoy=-1.00 existing_home_sales_level=4000.00 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-5.00 new_home_sales_level=650.00 new_home_sales_mom=2.00 new_home_sales_yoy=-1.00 ism_services_index=56.00 ism_services_mom=1.00,
2026-03-25 22:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,building_permits_yoy,-1.0,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=740.00 retail_sales_mom=0.50 retail_sales_yoy=4.80 real_pce_level=18600.00 real_pce_mom=0.60 real_pce_yoy=2.80 real_dpi_level=17000.00 real_dpi_mom=0.40 real_dpi_yoy=2.50 housing_starts_level=1420.00 housing_starts_mom=-2.50 housing_starts_yoy=-5.00 building_permits_level=1450.00 building_permits_mom=1.30 building_permits_yoy=-1.00 existing_home_sales_level=4000.00 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-5.00 new_home_sales_level=650.00 new_home_sales_mom=2.00 new_home_sales_yoy=-1.00 ism_services_index=56.00 ism_services_mom=1.00,
2026-03-25 22:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,existing_home_sales_level,4000.0,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=740.00 retail_sales_mom=0.50 retail_sales_yoy=4.80 real_pce_level=18600.00 real_pce_mom=0.60 real_pce_yoy=2.80 real_dpi_level=17000.00 real_dpi_mom=0.40 real_dpi_yoy=2.50 housing_starts_level=1420.00 housing_starts_mom=-2.50 housing_starts_yoy=-5.00 building_permits_level=1450.00 building_permits_mom=1.30 building_permits_yoy=-1.00 existing_home_sales_level=4000.00 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-5.00 new_home_sales_level=650.00 new_home_sales_mom=2.00 new_home_sales_yoy=-1.00 ism_services_index=56.00 ism_services_mom=1.00,
2026-03-25 22:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,existing_home_sales_mom,-3.0,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=740.00 retail_sales_mom=0.50 retail_sales_yoy=4.80 real_pce_level=18600.00 real_pce_mom=0.60 real_pce_yoy=2.80 real_dpi_level=17000.00 real_dpi_mom=0.40 real_dpi_yoy=2.50 housing_starts_level=1420.00 housing_starts_mom=-2.50 housing_starts_yoy=-5.00 building_permits_level=1450.00 building_permits_mom=1.30 building_permits_yoy=-1.00 existing_home_sales_level=4000.00 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-5.00 new_home_sales_level=650.00 new_home_sales_mom=2.00 new_home_sales_yoy=-1.00 ism_services_index=56.00 ism_services_mom=1.00,
2026-03-25 22:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,existing_home_sales_yoy,-5.0,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=740.00 retail_sales_mom=0.50 retail_sales_yoy=4.80 real_pce_level=18600.00 real_pce_mom=0.60 real_pce_yoy=2.80 real_dpi_level=17000.00 real_dpi_mom=0.40 real_dpi_yoy=2.50 housing_starts_level=1420.00 housing_starts_mom=-2.50 housing_starts_yoy=-5.00 building_permits_level=1450.00 building_permits_mom=1.30 building_permits_yoy=-1.00 existing_home_sales_level=4000.00 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-5.00 new_home_sales_level=650.00 new_home_sales_mom=2.00 new_home_sales_yoy=-1.00 ism_services_index=56.00 ism_services_mom=1.00,
2026-03-25 22:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,new_home_sales_level,650.0,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=740.00 retail_sales_mom=0.50 retail_sales_yoy=4.80 real_pce_level=18600.00 real_pce_mom=0.60 real_pce_yoy=2.80 real_dpi_level=17000.00 real_dpi_mom=0.40 real_dpi_yoy=2.50 housing_starts_level=1420.00 housing_starts_mom=-2.50 housing_starts_yoy=-5.00 building_permits_level=1450.00 building_permits_mom=1.30 building_permits_yoy=-1.00 existing_home_sales_level=4000.00 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-5.00 new_home_sales_level=650.00 new_home_sales_mom=2.00 new_home_sales_yoy=-1.00 ism_services_index=56.00 ism_services_mom=1.00,
2026-03-25 22:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,new_home_sales_mom,2.0,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=740.00 retail_sales_mom=0.50 retail_sales_yoy=4.80 real_pce_level=18600.00 real_pce_mom=0.60 real_pce_yoy=2.80 real_dpi_level=17000.00 real_dpi_mom=0.40 real_dpi_yoy=2.50 housing_starts_level=1420.00 housing_starts_mom=-2.50 housing_starts_yoy=-5.00 building_permits_level=1450.00 building_permits_mom=1.30 building_permits_yoy=-1.00 existing_home_sales_level=4000.00 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-5.00 new_home_sales_level=650.00 new_home_sales_mom=2.00 new_home_sales_yoy=-1.00 ism_services_index=56.00 ism_services_mom=1.00,
2026-03-25 22:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,new_home_sales_yoy,-1.0,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=740.00 retail_sales_mom=0.50 retail_sales_yoy=4.80 real_pce_level=18600.00 real_pce_mom=0.60 real_pce_yoy=2.80 real_dpi_level=17000.00 real_dpi_mom=0.40 real_dpi_yoy=2.50 housing_starts_level=1420.00 housing_starts_mom=-2.50 housing_starts_yoy=-5.00 building_permits_level=1450.00 building_permits_mom=1.30 building_permits_yoy=-1.00 existing_home_sales_level=4000.00 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-5.00 new_home_sales_level=650.00 new_home_sales_mom=2.00 new_home_sales_yoy=-1.00 ism_services_index=56.00 ism_services_mom=1.00,
2026-03-25 22:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,ism_services_index,56.0,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=740.00 retail_sales_mom=0.50 retail_sales_yoy=4.80 real_pce_level=18600.00 real_pce_mom=0.60 real_pce_yoy=2.80 real_dpi_level=17000.00 real_dpi_mom=0.40 real_dpi_yoy=2.50 housing_starts_level=1420.00 housing_starts_mom=-2.50 housing_starts_yoy=-5.00 building_permits_level=1450.00 building_permits_mom=1.30 building_permits_yoy=-1.00 existing_home_sales_level=4000.00 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-5.00 new_home_sales_level=650.00 new_home_sales_mom=2.00 new_home_sales_yoy=-1.00 ism_services_index=56.00 ism_services_mom=1.00,
2026-03-25 22:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,ism_services_mom,1.0,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=740.00 retail_sales_mom=0.50 retail_sales_yoy=4.80 real_pce_level=18600.00 real_pce_mom=0.60 real_pce_yoy=2.80 real_dpi_level=17000.00 real_dpi_mom=0.40 real_dpi_yoy=2.50 housing_starts_level=1420.00 housing_starts_mom=-2.50 housing_starts_yoy=-5.00 building_permits_level=1450.00 building_permits_mom=1.30 building_permits_yoy=-1.00 existing_home_sales_level=4000.00 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-5.00 new_home_sales_level=650.00 new_home_sales_mom=2.00 new_home_sales_yoy=-1.00 ism_services_index=56.00 ism_services_mom=1.00,
2026-03-26 00:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,retail_sales_level,735.5,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=735.50 retail_sales_mom=0.50 retail_sales_yoy=3.50 real_pce_level=16900.00 real_pce_mom=0.30 real_pce_yoy=2.70 real_dpi_level=16800.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1500.00 housing_starts_mom=1.00 housing_starts_yoy=1.50 building_permits_level=1460.00 building_permits_mom=0.30 building_permits_yoy=-15.00 existing_home_sales_level=4200.00 existing_home_sales_mom=-1.00 existing_home_sales_yoy=-10.00 new_home_sales_level=710.00 new_home_sales_mom=2.00 new_home_sales_yoy=-5.00 ism_services_index=55.50 ism_services_mom=-0.50,
2026-03-26 00:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,retail_sales_mom,0.5,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=735.50 retail_sales_mom=0.50 retail_sales_yoy=3.50 real_pce_level=16900.00 real_pce_mom=0.30 real_pce_yoy=2.70 real_dpi_level=16800.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1500.00 housing_starts_mom=1.00 housing_starts_yoy=1.50 building_permits_level=1460.00 building_permits_mom=0.30 building_permits_yoy=-15.00 existing_home_sales_level=4200.00 existing_home_sales_mom=-1.00 existing_home_sales_yoy=-10.00 new_home_sales_level=710.00 new_home_sales_mom=2.00 new_home_sales_yoy=-5.00 ism_services_index=55.50 ism_services_mom=-0.50,
2026-03-26 00:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,retail_sales_yoy,3.5,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=735.50 retail_sales_mom=0.50 retail_sales_yoy=3.50 real_pce_level=16900.00 real_pce_mom=0.30 real_pce_yoy=2.70 real_dpi_level=16800.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1500.00 housing_starts_mom=1.00 housing_starts_yoy=1.50 building_permits_level=1460.00 building_permits_mom=0.30 building_permits_yoy=-15.00 existing_home_sales_level=4200.00 existing_home_sales_mom=-1.00 existing_home_sales_yoy=-10.00 new_home_sales_level=710.00 new_home_sales_mom=2.00 new_home_sales_yoy=-5.00 ism_services_index=55.50 ism_services_mom=-0.50,
2026-03-26 00:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,real_pce_level,16900.0,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=735.50 retail_sales_mom=0.50 retail_sales_yoy=3.50 real_pce_level=16900.00 real_pce_mom=0.30 real_pce_yoy=2.70 real_dpi_level=16800.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1500.00 housing_starts_mom=1.00 housing_starts_yoy=1.50 building_permits_level=1460.00 building_permits_mom=0.30 building_permits_yoy=-15.00 existing_home_sales_level=4200.00 existing_home_sales_mom=-1.00 existing_home_sales_yoy=-10.00 new_home_sales_level=710.00 new_home_sales_mom=2.00 new_home_sales_yoy=-5.00 ism_services_index=55.50 ism_services_mom=-0.50,
2026-03-26 00:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,real_pce_mom,0.3,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=735.50 retail_sales_mom=0.50 retail_sales_yoy=3.50 real_pce_level=16900.00 real_pce_mom=0.30 real_pce_yoy=2.70 real_dpi_level=16800.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1500.00 housing_starts_mom=1.00 housing_starts_yoy=1.50 building_permits_level=1460.00 building_permits_mom=0.30 building_permits_yoy=-15.00 existing_home_sales_level=4200.00 existing_home_sales_mom=-1.00 existing_home_sales_yoy=-10.00 new_home_sales_level=710.00 new_home_sales_mom=2.00 new_home_sales_yoy=-5.00 ism_services_index=55.50 ism_services_mom=-0.50,
2026-03-26 00:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,real_pce_yoy,2.7,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=735.50 retail_sales_mom=0.50 retail_sales_yoy=3.50 real_pce_level=16900.00 real_pce_mom=0.30 real_pce_yoy=2.70 real_dpi_level=16800.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1500.00 housing_starts_mom=1.00 housing_starts_yoy=1.50 building_permits_level=1460.00 building_permits_mom=0.30 building_permits_yoy=-15.00 existing_home_sales_level=4200.00 existing_home_sales_mom=-1.00 existing_home_sales_yoy=-10.00 new_home_sales_level=710.00 new_home_sales_mom=2.00 new_home_sales_yoy=-5.00 ism_services_index=55.50 ism_services_mom=-0.50,
2026-03-26 00:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,real_dpi_level,16800.0,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=735.50 retail_sales_mom=0.50 retail_sales_yoy=3.50 real_pce_level=16900.00 real_pce_mom=0.30 real_pce_yoy=2.70 real_dpi_level=16800.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1500.00 housing_starts_mom=1.00 housing_starts_yoy=1.50 building_permits_level=1460.00 building_permits_mom=0.30 building_permits_yoy=-15.00 existing_home_sales_level=4200.00 existing_home_sales_mom=-1.00 existing_home_sales_yoy=-10.00 new_home_sales_level=710.00 new_home_sales_mom=2.00 new_home_sales_yoy=-5.00 ism_services_index=55.50 ism_services_mom=-0.50,
2026-03-26 00:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,real_dpi_mom,0.2,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=735.50 retail_sales_mom=0.50 retail_sales_yoy=3.50 real_pce_level=16900.00 real_pce_mom=0.30 real_pce_yoy=2.70 real_dpi_level=16800.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1500.00 housing_starts_mom=1.00 housing_starts_yoy=1.50 building_permits_level=1460.00 building_permits_mom=0.30 building_permits_yoy=-15.00 existing_home_sales_level=4200.00 existing_home_sales_mom=-1.00 existing_home_sales_yoy=-10.00 new_home_sales_level=710.00 new_home_sales_mom=2.00 new_home_sales_yoy=-5.00 ism_services_index=55.50 ism_services_mom=-0.50,
2026-03-26 00:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,real_dpi_yoy,1.5,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=735.50 retail_sales_mom=0.50 retail_sales_yoy=3.50 real_pce_level=16900.00 real_pce_mom=0.30 real_pce_yoy=2.70 real_dpi_level=16800.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1500.00 housing_starts_mom=1.00 housing_starts_yoy=1.50 building_permits_level=1460.00 building_permits_mom=0.30 building_permits_yoy=-15.00 existing_home_sales_level=4200.00 existing_home_sales_mom=-1.00 existing_home_sales_yoy=-10.00 new_home_sales_level=710.00 new_home_sales_mom=2.00 new_home_sales_yoy=-5.00 ism_services_index=55.50 ism_services_mom=-0.50,
2026-03-26 00:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,housing_starts_level,1500.0,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=735.50 retail_sales_mom=0.50 retail_sales_yoy=3.50 real_pce_level=16900.00 real_pce_mom=0.30 real_pce_yoy=2.70 real_dpi_level=16800.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1500.00 housing_starts_mom=1.00 housing_starts_yoy=1.50 building_permits_level=1460.00 building_permits_mom=0.30 building_permits_yoy=-15.00 existing_home_sales_level=4200.00 existing_home_sales_mom=-1.00 existing_home_sales_yoy=-10.00 new_home_sales_level=710.00 new_home_sales_mom=2.00 new_home_sales_yoy=-5.00 ism_services_index=55.50 ism_services_mom=-0.50,
2026-03-26 00:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,housing_starts_mom,1.0,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=735.50 retail_sales_mom=0.50 retail_sales_yoy=3.50 real_pce_level=16900.00 real_pce_mom=0.30 real_pce_yoy=2.70 real_dpi_level=16800.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1500.00 housing_starts_mom=1.00 housing_starts_yoy=1.50 building_permits_level=1460.00 building_permits_mom=0.30 building_permits_yoy=-15.00 existing_home_sales_level=4200.00 existing_home_sales_mom=-1.00 existing_home_sales_yoy=-10.00 new_home_sales_level=710.00 new_home_sales_mom=2.00 new_home_sales_yoy=-5.00 ism_services_index=55.50 ism_services_mom=-0.50,
2026-03-26 00:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,housing_starts_yoy,1.5,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=735.50 retail_sales_mom=0.50 retail_sales_yoy=3.50 real_pce_level=16900.00 real_pce_mom=0.30 real_pce_yoy=2.70 real_dpi_level=16800.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1500.00 housing_starts_mom=1.00 housing_starts_yoy=1.50 building_permits_level=1460.00 building_permits_mom=0.30 building_permits_yoy=-15.00 existing_home_sales_level=4200.00 existing_home_sales_mom=-1.00 existing_home_sales_yoy=-10.00 new_home_sales_level=710.00 new_home_sales_mom=2.00 new_home_sales_yoy=-5.00 ism_services_index=55.50 ism_services_mom=-0.50,
2026-03-26 00:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,building_permits_level,1460.0,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=735.50 retail_sales_mom=0.50 retail_sales_yoy=3.50 real_pce_level=16900.00 real_pce_mom=0.30 real_pce_yoy=2.70 real_dpi_level=16800.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1500.00 housing_starts_mom=1.00 housing_starts_yoy=1.50 building_permits_level=1460.00 building_permits_mom=0.30 building_permits_yoy=-15.00 existing_home_sales_level=4200.00 existing_home_sales_mom=-1.00 existing_home_sales_yoy=-10.00 new_home_sales_level=710.00 new_home_sales_mom=2.00 new_home_sales_yoy=-5.00 ism_services_index=55.50 ism_services_mom=-0.50,
2026-03-26 00:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,building_permits_mom,0.3,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=735.50 retail_sales_mom=0.50 retail_sales_yoy=3.50 real_pce_level=16900.00 real_pce_mom=0.30 real_pce_yoy=2.70 real_dpi_level=16800.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1500.00 housing_starts_mom=1.00 housing_starts_yoy=1.50 building_permits_level=1460.00 building_permits_mom=0.30 building_permits_yoy=-15.00 existing_home_sales_level=4200.00 existing_home_sales_mom=-1.00 existing_home_sales_yoy=-10.00 new_home_sales_level=710.00 new_home_sales_mom=2.00 new_home_sales_yoy=-5.00 ism_services_index=55.50 ism_services_mom=-0.50,
2026-03-26 00:00:00,2026-03,2026-04,2026-03_demand_vars_serverA,gpt-5-search-api,building_permits_yoy,-15.0,True,found=25 pairs,target_month=2026-03 release_month=2026-04 retail_sales_level=735.50 retail_sales_mom=0.50 retail_sales_yoy=3.50 real_pce_level=16900.00 real_pce_mom=0.30 real_pce_yoy=2.70 real_dpi_level=16800.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1500.00 housing_starts_mom=1.00 housing_starts_yoy=1.50 building_permits_level=1460.00 building_permits_mom=0.30 building_permits_yoy=-15.00 existing_home_sales_level=4200.00 existing_home_sales_mom=-1.00 existing_home_sales_yoy=-10.00 new_home_sales_level=710.00 new_home_sales_mom=2.00 new_home_sales_yoy=-5.00 ism_services_index=55.50 ism_services_mom=-0.50,
